mag·ni·tu·de,"nome feminino",ma.gi.ni.tˈu.dʒi
mag·no,"nome masculino",mˈa.gə.nʊ
mag·no,adjetivo,mˈa.gə.nʊ
"mag·nó·li· a","nome feminino",ma.gə.nˈɔ.ljə
ma·go,adjetivo,mˈa.gʊ
ma·go,"nome masculino",mˈa.gʊ
"má·go· a","nome feminino",mˈa.gwə
ma·go·a·da·men·te,advérbio,ma.go.a.da.mˈẽj.tʃi
ma·go·a·do,adjetivo,ma.go.ˈa.dʊ
ma·go·ar,verbo,ma.go.ˈa
ma·go·te,"nome masculino",ma.gˈɔ.tʃi
ma·gra,"nome feminino",mˈa.gɾə
ma·gra·men·te,advérbio,ma.gɾa.mˈẽj.tʃi
ma·gre·bi·no,"nome masculino",ma.gɾe.bˈi.nʊ
ma·gre·bi·no,adjetivo,ma.gɾe.bˈi.nʊ
ma·gre·lo,adjetivo,ma.gɾˈɛ.lʊ
ma·gre·za,"nome feminino",ma.gɾˈe.zə
ma·gri·ce·la,adjetivo,ma.gɾi.sˈɛ.lə
ma·gri·ce·la,"nome masculino",ma.gɾi.sˈɛ.lə
ma·gri·ce·la,"nome feminino",ma.gɾi.sˈɛ.lə
ma·gri·ce·las,adjetivo,ma.gɾi.sˈɛ.ləs
ma·gri·ce·las,"nome masculino","ma.gɾi.sˈɛ.ləs ou ma.gɾi.sˈɛ.ləs"
ma·gri·ço,"nome masculino",ma.gɾˈi.sʊ
ma·gro,"nome masculino",mˈa.gɾʊ
ma·gro,adjetivo,mˈa.gɾʊ
ma·gus·to,"nome masculino",ma.gˈus.tʊ
mai,"nome feminino",mˈaj
mai·a,"nome masculino",mˈaj.jə
mai·a,adjetivo,mˈaj.jə
mai·a,"nome feminino",mˈaj.jə
mai·an·ga,"nome feminino",maj.ˈə̃.gə
mai·a·ta,"nome feminino",maj.ˈa.tə
mai·a·to,adjetivo,maj.ˈa.tʊ
mai·a·to,"nome masculino",maj.ˈa.tʊ
mai·êu·ti·ca,"nome feminino",maj.ˈew.tʃi.kə
mai·eu·ti·ca·men·te,advérbio,maj.ew.tʃi.ka.mˈẽj.tʃi
mai·êu·ti·co,adjetivo,maj.ˈew.tʃi.kʊ
mail,"nome masculino",
mai·na·to,"nome masculino",maj.nˈa.tʊ
"main· fra· me","nome masculino",
ma·ins·tre·am,adjetivo,
mai·o,adjetivo,mˈaj.jʊ
mai·o,"nome masculino",mˈaj.jʊ
mai·o·ne·se,"nome feminino",maj.o.nˈe.zi
mai·or,adjetivo,maj.ˈɔɾ
mai·or,"nome masculino",maj.ˈɔɾ
mai·o·ral,"nome masculino",maj.o.ɾˈaw
mai·o·ri·a,"nome feminino",maj.o.ɾˈi.jə
mai·o·ri·da·de,"nome feminino",maj.o.ɾi.dˈa.dʒi
mai·o·ri·ta·ri·a·men·te,advérbio,maj.o.ɾi.ta.ɾja.mˈẽj.tʃi
"mai·o·ri·tá·ri· o",adjetivo,maj.o.ɾi.tˈa.ɾjʊ
mai·or·qui·no,adjetivo,maj.oɾ.kˈi.nʊ
mai·or·qui·no,"nome masculino",maj.oɾ.kˈi.nʊ
mai·re,"nome feminino",
mais,preposição,mˈajs
mais,conjunção,mˈajs
mais,"nome masculino",mˈajs
mais,advérbio,mˈajs
mais,artigo,mˈajs
mais,pronome,mˈajs
mais-que-per·fei·to,adjetivo,mˌajs.ki.peɾ.fˈej.tʊ
mais-que-per·fei·to,"nome masculino",mˌajs.ki.peɾ.fˈej.tʊ
