tre·mo·çar,verbo,tɾe.mo.sˈa
tre·mo·cei·ro,"nome masculino",tɾe.mo.sˈej.ɾʊ
tre·mo·ço,"nome masculino",tɾe.mˈo.sʊ
tre·mo·lo,"nome masculino",tɾˈɛ.mo.lʊ
tre·mo·nha,"nome feminino",tɾe.mˈo.ɲə
tre·mor,"nome masculino",tɾe.mˈoɾ
tre·mu·la·men·te,advérbio,tɾɛ.mu.la.mˈẽj.tʃi
tre·mu·lar,verbo,tɾe.mu.lˈa
tré·mu·lo,"nome masculino",tɾˈɛ.mu.lʊ
tré·mu·lo,adjetivo,tɾˈɛ.mu.lʊ
tre·mu·ra,"nome feminino",tɾe.mˈu.ɾə
tre·nó,"nome masculino",tɾe.nˈɔ
tren·ti·no,"nome masculino",tɾẽ.tʃˈi.nʊ
tren·ti·no,adjetivo,tɾẽ.tʃˈi.nʊ
tre·pa,"nome feminino",tɾˈɛ.pə
tre·pa·dei·ra,"nome feminino",tɾe.pa.dˈej.ɾə
tre·pa·dei·ra-a·zul,"nome feminino",tɾe.pa.dˌej.ɾə.a.zˈuw
tre·pa·dor,adjetivo,tɾe.pa.dˈoɾ
tre·pa·dor,"nome masculino",tɾe.pa.dˈoɾ
tre·pa·na·ção,"nome feminino",tɾe.pa.na.sˈə̃w
tre·par,verbo,tɾe.pˈa
tre·pe,"nome masculino",tɾˈɛ.pi
tre·pi·da,"nome feminino",tɾe.pˈi.də
tre·pi·da·ção,"nome feminino",tɾe.pi.da.sˈə̃w
tre·pi·dan·te,adjetivo,tɾe.pi.dˈə̃.tʃi
tre·pi·dan·te·men·te,advérbio,tɾe.pi.də̃.te.mˈẽj.tʃi
tre·pi·dar,verbo,tɾe.pi.dˈa
tré·pli·ca,"nome feminino",tɾˈɛ.pli.kə
tre·pli·car,verbo,tɾe.pli.kˈa
tre·po·ne·ma,"nome masculino",tɾe.po.nˈe.mə
três,"nome masculino",tɾˈes
três,número,tɾˈes
três-quar·tos,"nome masculino",tɾˌes.kwˈaɾ.tʊs
tre·san·dar,verbo,tɾe.zə̃.dˈa
tres·ler,verbo,tɾez.lˈe
tres·lou·ca·da,"nome feminino",tɾez.lo.kˈa.də
tres·lou·ca·da·men·te,advérbio,tɾez.lo.ka.da.mˈẽj.tʃi
tres·lou·ca·do,adjetivo,tɾez.lo.kˈa.dʊ
tres·lou·ca·do,"nome masculino",tɾez.lo.kˈa.dʊ
tres·lou·car,verbo,tɾez.lo.kˈa
tres·ma·lha·do,adjetivo,tɾez.ma.ʎˈa.dʊ
tres·ma·lhar,verbo,tɾez.ma.ʎˈa
tres·ma·lho,"nome masculino",tɾez.mˈa.ʎʊ
tres·noi·ta·do,adjetivo,tɾez.noj.tˈa.dʊ
tres·noi·ta·do,"nome masculino",tɾez.noj.tˈa.dʊ
tres·noi·tar,verbo,tɾez.noj.tˈa
tres·pas·sar,verbo,tɾes.pa.sˈa
tres·pas·se,"nome masculino",tɾes.pˈa.si
tre·ta,"nome feminino",tɾˈe.tə
tre·va,"nome feminino",tɾˈɛ.və
tre·vo,"nome masculino",tɾˈe.vʊ
tre·ze,"nome masculino",tɾˈe.zi
tre·ze,número,tɾˈe.zi
tre·zen·tos,número,tɾe.zˈẽj.tʊs
tre·zen·tos,"nome masculino",tɾe.zˈẽj.tʊs
tri-hí·dri·co,adjetivo,tɾi.ˈi.dɾi.kʊ
tri·a·can·to,adjetivo,tɾi.a.kˈə̃.tʊ
tri·a·can·to,"nome masculino",tɾi.a.kˈə̃.tʊ
tri·á·ci·do,"nome masculino",tɾi.ˈa.si.dʊ
trí·a·da,"nome feminino",tɾˈi.a.də
trí·a·de,"nome feminino",tɾˈi.a.dʒi
tri·a·gem,"nome feminino",tɾjˈa.ʒeɲ
tri·a·guei·ro,"nome masculino",tɾi.a.gwˈej.ɾʊ
tri·al,"nome masculino",tɾjˈaw
tri·a·la·do,adjetivo,tɾi.a.lˈa.dʊ
tri·a·lu·mí·ni·co,adjetivo,tɾi.a.lu.mˈi.ni.kʊ
tri·a·mo·ní·a·co,adjetivo,tɾi.a.mo.nˈi.a.kʊ
tri·an·gu·la·ção,"nome feminino",tɾjə̃.gu.la.sˈə̃w
tri·an·gu·lar,verbo,tɾjə̃.gu.lˈaɾ
tri·an·gu·lar,adjetivo,tɾjə̃.gu.lˈaɾ
tri·ân·gu·lo,"nome masculino",tɾjˈə̃.gu.lʊ
tri·a·nu·al,adjetivo,tɾi.a.nwˈaw
tri·a·nu·al·men·te,advérbio,tɾi.a.nwaw.mˈẽj.tʃi
tri·ar,verbo,tɾjˈa
tri·ar·ca,"nome masculino",tɾi.ˈaɾ.kə
tri·ar·ti·cu·la·do,adjetivo,tɾi.aɾ.tʃi.ku.lˈa.dʊ
tri·a·tle·ta,"nome feminino",tɾi.a.tlˈɛ.tə
tri·a·tle·ta,"nome masculino",tɾi.a.tlˈɛ.tə
tri·a·tlo,"nome masculino",tɾjˈa.tlʊ
tri·a·tô·mi·co,adjetivo,tɾi.a.tˈo.mi.kʊ
tri·a·tó·mi·co,adjetivo,tɾi.a.tˈɔ.mi.kʊ
tri·bal,adjetivo,tɾi.bˈaw
tri·ba·la,"nome feminino",tɾi.bˈa.lə
tri·ba·lis·mo,"nome masculino",tɾi.ba.lˈiz.mʊ
tri·ba·lis·ta,adjetivo,tɾi.ba.lˈis.tə
tri·ba·li·zar,verbo,tɾi.ba.li.zˈaɾ
tri·bá·si·co,adjetivo,tɾi.bˈa.zi.kʊ
tri·ba·si·lar,adjetivo,tɾi.ba.zi.lˈaɾ
tri·bo,"nome feminino",tɾˈi.bʊ
tri·bo·far,verbo,tɾi.bo.fˈaɾ
tri·bo·fe,"nome masculino",tɾi.bˈɔ.fi
tri·bó·me·tro,"nome masculino",tɾi.bˈɔ.me.tɾʊ
tri·bre·ve,"nome masculino",tɾi.bɾˈɛ.vi
tri·bre·ve,adjetivo,tɾi.bɾˈɛ.vi
tri·bu·la·ção,"nome feminino",tɾi.bu.la.sˈə̃w
tri·bu·lar,verbo,tɾi.bu.lˈaɾ
tri·bu·na,"nome feminino",tɾi.bˈu.nə
tri·bu·nal,"nome masculino",tɾi.bu.nˈaw
"tri·bu·ní·ci· o",adjetivo,tɾi.bu.nˈi.sjʊ
tri·bu·no,"nome masculino",tɾi.bˈu.nʊ
tri·bu·ta·ção,"nome feminino",tɾi.bu.ta.sˈə̃w
tri·bu·tan·do,adjetivo,tɾi.bu.tˈə̃.dʊ
tri·bu·tar,verbo,tɾi.bu.tˈa
"tri·bu·tá·ri· a","nome feminino",tɾi.bu.tˈa.ɾjə
tri·bu·ta·ri·a·men·te,advérbio,tɾi.bu.ta.ɾja.mˈẽj.tʃi
"tri·bu·tá·ri· o","nome masculino",tɾi.bu.tˈa.ɾjʊ
"tri·bu·tá·ri· o",adjetivo,tɾi.bu.tˈa.ɾjʊ
tri·bu·tá·vel,adjetivo,tɾi.bu.tˈa.vew
tri·bu·to,"nome masculino",tɾi.bˈu.tʊ
tri·ca,"nome feminino",tɾˈi.kə
tri·cal·ci·te,"nome feminino",tɾi.kaw.sˈi.tʃi
tri·ca·lhar,verbo,tɾi.ka.ʎˈaɾ
tri·cam·pe·ã,"nome feminino",tɾi.kə̃.pe.ˈə̃
tri·cam·pe·ão,"nome masculino",tɾi.kə̃.pe.ˈə̃w
tri·cam·pe·ão,adjetivo,tɾi.kə̃.pe.ˈə̃w
tri·cam·pe·o·na·to,"nome masculino",tɾi.kə̃.pe.o.nˈa.tʊ
tri·ca·na,"nome feminino",tɾi.kˈə.nə
tri·can·to,"nome masculino",tɾi.kˈə̃.tʊ
tri·cap·su·lar,adjetivo,tɾi.ka.pə.su.lˈaɾ
tri·car,verbo,tɾi.kˈa
tri·cé·fa·lo,adjetivo,tɾi.sˈɛ.fa.lʊ
tri·ce·lu·lar,adjetivo,tɾi.se.lu.lˈaɾ
"tri·ce·ná·ri· o",adjetivo,tɾi.se.nˈa.ɾjʊ
"tri·cen·te·ná·ri· o",adjetivo,tɾi.sẽ.te.nˈa.ɾjʊ
"tri·cen·te·ná·ri· o","nome masculino",tɾi.sẽ.te.nˈa.ɾjʊ
tri·cen·té·si·mo,número,tɾi.sẽ.tˈɛ.zi.mʊ
tri·ci·clo,"nome masculino",tɾi.sˈi.klʊ
"tri·cin·quen·te·ná·ri· o","nome masculino",tɾi.sĩ.kwẽ.te.nˈa.ɾjʊ
"tri·cin·quen·te·ná·ri· o",adjetivo,tɾi.sĩ.kwẽ.te.nˈa.ɾjʊ
tri·clí·ni·co,adjetivo,tɾi.klˈi.ni.kʊ
tri·cô,"nome masculino",tɾi.kˈo
tri·co·ca,"nome feminino",tɾi.kˈɔ.kə
tri·co·co,adjetivo,tɾi.kˈo.kʊ
tri·co·lo,"nome masculino",tɾi.kˈɔ.lʊ
tri·co·lo,adjetivo,tɾi.kˈɔ.lʊ
tri·co·lor,"nome feminino",tɾi.ko.lˈoɾ
tri·co·lor,"nome masculino",tɾi.ko.lˈoɾ
tri·co·lor,adjetivo,tɾi.ko.lˈoɾ
tri·co·ma,"nome masculino",tɾi.kˈɔ.mə
tri·co·ma·to·so,adjetivo,tɾi.ko.ma.tˈo.zʊ
tri·cor·do,"nome masculino",tɾi.kˈɔɾ.dʊ
tri·cor·do,adjetivo,tɾi.kˈɔɾ.dʊ
tri·cor·ne,"nome masculino",tɾi.kˈɔr.ni
tri·cor·ne,adjetivo,tɾi.kˈɔr.ni
"tri·cór·ni· o","nome masculino",tɾi.kˈɔr.njʊ
"tri·cor·pó·re· o",adjetivo,tɾi.koɾ.pˈɔ.ɾjʊ
"tri· cot","nome masculino",
tri·co·ta·da,"nome feminino",tɾi.ko.tˈa.də
tri·co·tar,verbo,tɾi.ko.tˈa
tri·co·te,"nome masculino",tɾi.kˈɔ.tʃi
tri·cro·má·ti·co,adjetivo,tɾi.kɾo.mˈa.tʃi.kʊ
tri·cro·mi·a,"nome feminino",tɾi.kɾo.mˈi.jə
"tri·dá·ci· o","nome masculino",tɾi.dˈa.sjʊ
tri·dác·ti·lo,adjetivo,tɾi.dˈa.ki.tʃi.lʊ
tri·den·ta·do,adjetivo,tɾi.dẽ.tˈa.dʊ
tri·den·te,adjetivo,tɾi.dˈẽj.tʃi
tri·den·te,"nome masculino",tɾi.dˈẽj.tʃi
tri·den·ti·no,adjetivo,tɾi.dẽ.tʃˈi.nʊ
tri·dér·mi·co,adjetivo,tɾi.dˈɛɾ.mi.kʊ
tri·di·gi·ta·do,adjetivo,tɾi.dʒi.ʒi.tˈa.dʊ
tri·di·men·si·o·nal,adjetivo,tɾi.dʒi.mẽ.si.o.nˈaw
tri·di·men·si·o·na·li·da·de,"nome feminino",tɾi.dʒi.mẽ.si.o.na.li.dˈa.dʒi
tri·do·de·ca·e·dro,"nome masculino",tɾi.do.de.ka.ˈɛ.dɾʊ
"trí·du· o","nome masculino",tɾˈi.dwʊ
tri·e·co,adjetivo,tɾi.ˈɛ.kʊ
tri·e·nal,adjetivo,tɾi.e.nˈaw
tri·e·nal·men·te,advérbio,tɾi.e.naw.mˈẽj.tʃi
tri·en·ce·fa·li·a,"nome feminino",tɾi.ẽ.se.fa.lˈi.jə
tri·en·ce·fá·li·co,adjetivo,tɾi.ẽ.se.fˈa.li.kʊ
tri·en·cé·fa·lo,adjetivo,tɾi.ẽ.sˈɛ.fa.lʊ
"tri·é·ni· o","nome masculino",tɾi.ˈɛ.njʊ
tri·en·te,"nome masculino",tɾi.ˈẽj.tʃi
tri·es·ti·no,"nome masculino",tɾi.es.tʃˈi.nʊ
tri·es·ti·no,adjetivo,tɾi.es.tʃˈi.nʊ
tri·fa·ci·al,adjetivo,tɾi.fa.sjˈaw
tri·fa·ci·al,"nome masculino",tɾi.fa.sjˈaw
tri·fár·ma·co,"nome masculino",tɾi.fˈaɾ.ma.kʊ
tri·fá·si·co,adjetivo,tɾi.fˈa.zi.kʊ
tri·fau·ce,adjetivo,tɾi.fˈaw.si
tri·fer·ro·so,adjetivo,tɾi.fe.xˈo.zʊ
tri·fi·lo,adjetivo,tɾi.fˈi.lʊ
tri·fo·li·a·do,adjetivo,tɾi.fo.ljˈa.dʊ
"tri·fó·li· o","nome masculino",tɾi.fˈɔ.ljʊ
"tri·fó·li· o",adjetivo,tɾi.fˈɔ.ljʊ
tri·fo·ni·a,"nome feminino",tɾi.fo.nˈi.jə
tri·ga,adjetivo,tɾˈi.gə
tri·ga,"nome feminino",tɾˈi.gə
tri·gal,"nome masculino",tɾi.gˈaw
tri·gal,adjetivo,tɾi.gˈaw
tri·gar,verbo,tɾi.gˈa
tri·gás·tri·co,adjetivo,tɾi.gˈas.tɾi.kʊ
"tri·gé·me· o",adjetivo,tɾi.ʒˈɛ.mjʊ
"tri·gê·me· o","nome masculino",tɾi.ʒˈe.mjʊ
"tri·gé·me· o","nome masculino",tɾi.ʒˈɛ.mjʊ
"tri·gê·me· o",adjetivo,tɾi.ʒˈe.mjʊ
tri·ge·mi·na·do,adjetivo,tɾi.ʒe.mi.nˈa.dʊ
tri·gé·ni·co,adjetivo,tɾi.ʒˈɛ.ni.kʊ
tri·gé·si·mo,"nome masculino",tɾi.ʒˈɛ.zi.mʊ
tri·gé·si·mo,número,"tɾi.ʒˈɛ.zi.mʊ ou tɾi.ʒˈɛ.zi.mʊ"
tri·gli·cé·ri·do,"nome masculino",tɾi.gli.sˈɛ.ɾi.dʊ
tri·go,"nome masculino",tɾˈi.gʊ
tri·go,adjetivo,tɾˈi.gʊ
tri·go·no·me·tri·a,"nome feminino",tɾi.go.no.me.tɾˈi.jə
tri·go·no·me·tri·ca·men·te,advérbio,tɾi.go.no.mɛ.tɾi.ka.mˈẽj.tʃi
tri·go·no·mé·tri·co,adjetivo,tɾi.go.no.mˈɛ.tɾi.kʊ
tri·go·sa·men·te,advérbio,tɾi.gɔ.za.mˈẽj.tʃi
tri·go·so,adjetivo,tɾi.gˈo.zʊ
tri·grá·fi·co,adjetivo,tɾi.gɾˈa.fi.kʊ
tri·gra·ma,"nome masculino",tɾi.gɾˈə.mə
tri·guei·ra,"nome feminino",tɾi.gˈej.ɾə
tri·guei·ro,"nome masculino",tɾi.gˈej.ɾʊ
tri·guei·ro,adjetivo,tɾi.gˈej.ɾʊ
tri·gui·lho,"nome masculino",tɾi.gˈi.ʎʊ
"tri·lá·bi· o","nome masculino",tɾi.lˈa.bjʊ
tri·la·do,"nome masculino",tɾi.lˈa.dʊ
tri·la·do,adjetivo,tɾi.lˈa.dʊ
tri·lar,verbo,tɾi.lˈaɾ
tri·la·te·ral,adjetivo,tɾi.la.te.ɾˈaw
tri·la·te·ra·li·da·de,"nome feminino",tɾi.la.te.ɾa.li.dˈa.dʒi
tri·le·ma,"nome masculino",tɾi.lˈɛ.mə
tri·lha,"nome feminino",tɾˈi.ʎə
tri·lha·do,adjetivo,tɾi.ʎˈa.dʊ
tri·lhar,verbo,tɾi.ʎˈa
tri·lho,"nome masculino",tɾˈi.ʎʊ
tri·li·ão,"nome masculino",tɾi.li.ˈə̃w
tri·li·ce,adjetivo,tɾi.lˈi.si
tri·li·ce,"nome masculino",tɾi.lˈi.si
tri·li·ne·ar,adjetivo,tɾi.li.ni.ˈaɾ
tri·lin·gue,"nome feminino",tɾi.lˈĩ.gi
tri·lin·gue,"nome masculino",tɾi.lˈĩ.gi
tri·lin·gue,adjetivo,tɾi.lˈĩ.gi
tri·li·te·ral,adjetivo,tɾi.li.te.ɾˈaw
tri·lo,"nome masculino",tɾˈi.lʊ
tri·lo·bi·te,"nome feminino",tɾi.lo.bˈi.tʃi
tri·lo·gi·a,"nome feminino",tɾi.lo.ʒˈi.jə
tri·ló·gi·co,adjetivo,tɾi.lˈɔ.ʒi.kʊ
tri·lon·go,"nome masculino",tɾi.lˈõ.gʊ
tri·lon·go,adjetivo,tɾi.lˈõ.gʊ
tri·ma·cu·la·do,adjetivo,tɾi.ma.ku.lˈa.dʊ
tri·men·sal,adjetivo,tɾi.mẽ.sˈaw
"tri·men·sá·ri· o","nome masculino",tɾi.mẽ.sˈa.ɾjʊ
tri·mes·tral,adjetivo,tɾi.mes.tɾˈaw
tri·mes·tral·men·te,advérbio,tɾi.mes.tɾaw.mˈẽj.tʃi
tri·mes·tre,"nome masculino",tɾi.mˈɛs.tɾi
tri·mes·tre,adjetivo,tɾi.mˈɛs.tɾi
tri·mé·tri·co,adjetivo,tɾi.mˈɛ.tɾi.kʊ
"tri·mi·le·ná·ri· o","nome masculino",tɾi.mi.le.nˈa.ɾjʊ
"tri·mi·le·ná·ri· o",adjetivo,tɾi.mi.le.nˈa.ɾjʊ
"tri·mi·lé·ni· o","nome masculino",tɾi.mi.lˈɛ.njʊ
tri·mo·tor,adjetivo,tɾi.mo.tˈoɾ
tri·mo·tor,"nome masculino",tɾi.mo.tˈoɾ
tri·na,"nome feminino",tɾˈi.nə
tri·na·do,"nome masculino",tɾi.nˈa.dʊ
tri·na·do,adjetivo,tɾi.nˈa.dʊ
tri·na·dor,adjetivo,tɾi.na.dˈoɾ
tri·nar,verbo,tɾi.nˈa
trin·ca,"nome feminino",tɾˈĩ.kə
trin·ca·dei·ra,"nome feminino",tɾĩ.ka.dˈej.ɾə
trin·ca·dei·ra,adjetivo,tɾĩ.ka.dˈej.ɾə
trin·ca·de·la,"nome feminino",tɾĩ.ka.dˈɛ.lə
trin·ca·do,"nome masculino",tɾĩ.kˈa.dʊ
trin·ca·do,adjetivo,tɾĩ.kˈa.dʊ
trin·car,verbo,tɾĩ.kˈa
trin·cha,"nome feminino",tɾˈĩ.ʃə
trin·chan·te,adjetivo,tɾĩ.ʃˈə̃.tʃi
trin·chan·te,"nome masculino",tɾĩ.ʃˈə̃.tʃi
trin·char,verbo,tɾĩ.ʃˈa
trin·chei·ra,"nome feminino",tɾĩ.ʃˈej.ɾə
trin·chei·rar,verbo,tɾĩ.ʃej.ɾˈa
trin·co,"nome masculino",tɾˈĩ.kʊ
trin·da·de,"nome feminino",tɾĩ.dˈa.dʒi
tri·ne·to,"nome masculino",tɾi.nˈɛ.tʊ
trin·far,verbo,tɾĩ.fˈa
"tri·ni·tá·ri· a","nome feminino",tɾi.ni.tˈa.ɾjə
"tri·ni·tá·ri· o",adjetivo,tɾi.ni.tˈa.ɾjʊ
"tri·ni·tá·ri· o","nome masculino",tɾi.ni.tˈa.ɾjʊ
tri·ni·tra·to,"nome masculino",tɾi.ni.tɾˈa.tʊ
tri·ní·tri·co,adjetivo,tɾi.nˈi.tɾi.kʊ
tri·ni·tro·ce·lu·lo·se,"nome feminino",tɾi.ni.tɾo.se.lu.lˈɔ.zi
tri·ni·tro·gli·ce·ri·na,"nome feminino",tɾi.ni.tɾo.gli.se.ɾˈi.nə
tri·no,"nome masculino",tɾˈi.nʊ
tri·no,adjetivo,tɾˈi.nʊ
tri·no·mi·nal,adjetivo,tɾi.no.mi.nˈaw
"tri·nó·mi· o","nome masculino",tɾi.nˈɔ.mjʊ
trin·que,"nome masculino",tɾˈĩ.ki
trin·ta,número,tɾˈĩ.tə
trin·ta,"nome masculino",tɾˈĩ.tə
"trin·ta·ná·ri· o","nome masculino",tɾĩ.ta.nˈa.ɾjʊ
trin·tão,adjetivo,tɾĩ.tˈə̃w
trin·tão,"nome masculino",tɾĩ.tˈə̃w
trin·tar,verbo,tɾĩ.tˈa
"trin·tá·ri· o","nome masculino",tɾĩ.tˈa.ɾjʊ
trin·te·na,"nome feminino",tɾĩ.tˈe.nə
trin·to·na,"nome feminino",tɾĩ.tˈo.nə
tri·o,"nome masculino",tɾˈi.ʊ
tri·ó·bo·lo,"nome masculino",tɾi.ˈɔ.bo.lʊ
tri·oc·ta·e·dro,"nome masculino",tɾi.ɔ.kə.ta.ˈɛ.dɾʊ
"tri·ó·di· o","nome masculino",tɾi.ˈɔ.dʒjʊ
trí·o·do,"nome masculino",tɾˈi.o.dʊ
tri·o·lé,"nome masculino",tɾi.o.lˈɛ
tri·ó·xi·do,"nome masculino",tɾi.ˈɔ.ki.si.dʊ
trip,"nome feminino",tɾi.pˈi
trip-hop,"nome feminino",
tri·pa,"nome feminino",tɾˈi.pə
tri·pa-for·ra,"nome feminino",tɾˌi.pə.fˈɔ.xa
tri·pan·go,"nome masculino",tɾi.pˈə̃.gʊ
tri·pa·nos·so·mí·a·se,"nome feminino",tɾi.pa.no.so.mˈi.a.zi
tri·par,verbo,tɾi.pˈa
tri·par·co,adjetivo,tɾi.pˈaɾ.kʊ
tri·par·ti·ção,"nome feminino",tɾi.paɾ.tʃi.sˈə̃w
"tri·par·ti·dá·ri· o",adjetivo,tɾi.paɾ.tʃi.dˈa.ɾjʊ
tri·par·ti·da·ris·mo,"nome masculino",tɾi.paɾ.tʃi.da.ɾˈiz.mʊ
tri·par·ti·da·ris·ta,"nome masculino",tɾi.paɾ.tʃi.da.ɾˈis.tə
tri·par·ti·da·ris·ta,adjetivo,tɾi.paɾ.tʃi.da.ɾˈis.tə
tri·par·ti·da·ris·ta,"nome feminino",tɾi.paɾ.tʃi.da.ɾˈis.tə
tri·par·ti·do,adjetivo,tɾi.paɾ.tʃˈi.dʊ
tri·par·tir,verbo,tɾi.paɾ.tʃˈi
tri·pé,"nome masculino",tɾi.pˈɛ
tri·pe·ça,"nome feminino",tɾi.pˈɛ.sə
tri·pei·ra,"nome feminino",tɾi.pˈej.ɾə
tri·pei·ra·men·te,advérbio,tɾi.pej.ɾa.mˈẽj.tʃi
tri·pei·ro,adjetivo,tɾi.pˈej.ɾʊ
tri·pei·ro,"nome masculino",tɾi.pˈej.ɾʊ
tri·pla,"nome feminino",tɾˈi.plə
tri·pla·men·te,advérbio,tɾi.pla.mˈẽj.tʃi
tri·pla·no,"nome masculino",tɾi.plˈə.nʊ
tri·ple,adjetivo,tɾˈi.pli
tri·pli·ca·ção,"nome feminino",tɾi.pli.ka.sˈə̃w
tri·pli·ca·da·men·te,advérbio,tɾi.pli.ka.da.mˈẽj.tʃi
tri·pli·ca·do,"nome masculino",tɾi.pli.kˈa.dʊ
tri·pli·ca·do,adjetivo,tɾi.pli.kˈa.dʊ
tri·pli·car,verbo,tɾi.pli.kˈa
trí·pli·ce,adjetivo,tɾˈi.pli.si
tri·pli·ce·men·te,advérbio,tɾi.pli.se.mˈẽj.tʃi
tri·plo,número,tɾˈi.plʊ
tri·plo,adjetivo,tɾˈi.plʊ
tri·plo,"nome masculino",tɾˈi.plʊ
tri·pó,"nome masculino",tɾi.pˈɔ
trí·po·de,"nome feminino",tɾˈi.po.dʒi
tri·po·lar,adjetivo,tɾi.po.lˈaɾ
trí·po·li,"nome masculino",tɾˈi.po.li
tríp·ti·co,"nome masculino",tɾˈi.pi.tʃi.kʊ
trip·to·fa·no,"nome masculino",tɾi.pə.tɔ.fˈə.nʊ
tri·pu·di·ar,verbo,tɾi.pu.dʒjˈa
"tri·pú·di· o","nome masculino",tɾi.pˈu.dʒjʊ
tri·pu·la·ção,"nome feminino",tɾi.pu.la.sˈə̃w
tri·pu·lan·te,adjetivo,tɾi.pu.lˈə̃.tʃi
tri·pu·lan·te,"nome masculino",tɾi.pu.lˈə̃.tʃi
tri·pu·lan·te,"nome feminino",tɾi.pu.lˈə̃.tʃi
tri·pu·lar,verbo,tɾi.pu.lˈa
tri·qui·na,"nome feminino",tɾi.kˈi.nə
tri·qui·na·do,adjetivo,tɾi.ki.nˈa.dʊ
tri·qui·te,"nome feminino",tɾi.kˈi.tʃi
tri·qui·to,"nome masculino",tɾi.kˈi.tʊ
trir·ra·di·a·do,adjetivo,tɾi.xa.dʒjˈa.dʊ
trir·re·me,"nome feminino",tɾi.xˈe.mi
tris,interjeição,tɾˈis
tris,"nome masculino",tɾˈis
tri·sa·vó,"nome feminino",tɾi.za.vˈɔ
tri·sa·vô,"nome masculino",tɾi.za.vˈo
tris·sa·cra·men·tal,adjetivo,tɾi.sa.kɾa.mẽ.tˈaw
tris·se·ção,"nome feminino",tɾi.se.sˈə̃w
tris·se·car,verbo,tɾi.se.kˈaɾ
tris·sec·ção,"nome feminino",tɾi.se.kə.sˈə̃w
tris·se·cu·lar,adjetivo,tɾi.se.ku.lˈaɾ
tris·se·ma·nal,adjetivo,tɾi.se.ma.nˈaw
"tris·se·ma·ná·ri· o","nome masculino",tɾi.se.ma.nˈa.ɾjʊ
tris·se·mes·tral,adjetivo,tɾi.se.mes.tɾˈaw
tris·se·tor,"nome masculino",tɾi.se.tˈoɾ
tris·se·tor,adjetivo,tɾi.se.tˈoɾ
tris·si·lá·bi·co,adjetivo,tɾi.si.lˈa.bi.kʊ
tris·si·li·ca·to,"nome masculino",tɾi.si.li.kˈa.tʊ
tris·so·mi·a,"nome feminino",tɾi.so.mˈi.jə
tris·sul·car,verbo,tɾi.suw.kˈaɾ
tris·sul·co,adjetivo,tɾi.sˈuw.kʊ
tris·sul·fu·re·to,"nome masculino",tɾi.suw.fu.ɾˈe.tʊ
tris·te,"nome feminino",tɾˈis.tʃi
tris·te,"nome masculino",tɾˈis.tʃi
tris·te,adjetivo,tɾˈis.tʃi
tris·te·men·te,advérbio,tɾis.te.mˈẽj.tʃi
tris·te·za,"nome feminino",tɾis.tˈe.zə
tris·to·nho,adjetivo,tɾis.tˈo.ɲʊ
tris·tu·ra,"nome feminino",tɾis.tˈu.ɾə
tri·tão,"nome masculino",tɾi.tˈə̃w
tri·te·ís·mo,"nome masculino",tɾi.te.ˈiz.mʊ
tri·te·ra·pi·a,"nome feminino",tɾi.te.ɾa.pˈi.jə
tri·ti·ca·le,"nome masculino",tɾi.tʃi.kˈa.li
"trí·ti· o","nome masculino",tɾˈi.tʃjʊ
tri·to·lo,"nome masculino",tɾi.tˈo.lʊ
tri·to·lo,adjetivo,tɾi.tˈo.lʊ
tri·tu·ra,"nome feminino",tɾi.tˈu.ɾə
tri·tu·ra·ção,"nome feminino",tɾi.tu.ɾa.sˈə̃w
tri·tu·ra·do,adjetivo,tɾi.tu.ɾˈa.dʊ
tri·tu·ra·dor,"nome masculino",tɾi.tu.ɾa.dˈoɾ
tri·tu·ra·dor,adjetivo,tɾi.tu.ɾa.dˈoɾ
tri·tu·ra·do·ra,"nome feminino",tɾi.tu.ɾa.dˈo.ɾə
tri·tu·rar,verbo,tɾi.tu.ɾˈa
tri·un·fa·dor,"nome masculino",tɾi.ũ.fa.dˈoɾ
tri·un·fa·dor,adjetivo,tɾi.ũ.fa.dˈoɾ
tri·un·fa·do·ra,"nome feminino",tɾi.ũ.fa.dˈo.ɾə
tri·un·fal,adjetivo,tɾi.ũ.fˈaw
tri·un·fa·lis·mo,"nome masculino",tɾi.ũ.fa.lˈiz.mʊ
tri·un·fa·lis·ta,"nome masculino",tɾi.ũ.fa.lˈis.tə
tri·un·fa·lis·ta,"nome feminino",tɾi.ũ.fa.lˈis.tə
tri·un·fa·lis·ta,adjetivo,tɾi.ũ.fa.lˈis.tə
tri·un·fal·men·te,advérbio,tɾi.ũ.faw.mˈẽj.tʃi
tri·un·fan·te,adjetivo,tɾi.ũ.fˈə̃.tʃi
tri·un·fan·te·men·te,advérbio,tɾi.ũ.fə̃.te.mˈẽj.tʃi
tri·un·far,verbo,tɾi.ũ.fˈa
tri·un·fo,"nome masculino",tɾi.ˈũ.fʊ
tri·un·vi·ra·to,"nome masculino",tɾi.ũ.vi.ɾˈa.tʊ
"tri·va·lên·ci· a","nome feminino",tɾi.va.lˈẽj.sjə
tri·va·len·te,adjetivo,tɾi.va.lˈẽj.tʃi
tri·ve·la,"nome feminino",tɾi.vˈɛ.lə
tri·vi·al,adjetivo,tɾi.vjˈaw
tri·vi·al,"nome masculino",tɾi.vjˈaw
tri·vi·a·li·da·de,"nome feminino",tɾi.vja.li.dˈa.dʒi
tri·vi·a·li·zar,verbo,tɾi.vja.li.zˈa
